Id,Label,timeset,latitude,longitude,lonlat
2418,,,35.556960751536764,-110.6647330517845,"(-110.6647330517845, 35.556960751536764)"
2235,,,35.485495509161645,-112.17465387505004,"(-112.17465387505004, 35.485495509161645)"
2383,,,40.30899388494405,-104.07644278408927,"(-104.07644278408927, 40.30899388494405)"
2350,,,35.82998051001394,-95.74081281466093,"(-95.74081281466093, 35.82998051001394)"
2314,,,39.92395114787254,-105.40604592732225,"(-105.40604592732225, 39.92395114787254)"
2225,,,48.225724241959014,-93.91273841638343,"(-93.91273841638343, 48.225724241959014)"
2404,,,39.91741429165263,-116.40542985378806,"(-116.40542985378806, 39.91741429165263)"
2228,,,37.71188477902288,-101.27828406793246,"(-101.27828406793246, 37.71188477902288)"
2226,,,46.080166681185105,-111.89881212895578,"(-111.89881212895578, 46.080166681185105)"
2230,,,37.069271377811084,-89.80606858466449,"(-89.80606858466449, 37.069271377811084)"
2227,,,43.748849217024315,-92.81297875859704,"(-92.81297875859704, 43.748849217024315)"
2359,,,45.65996542238153,-122.51033784096309,"(-122.51033784096309, 45.65996542238153)"
2234,,,33.74130673752345,-102.9134298549148,"(-102.9134298549148, 33.74130673752345)"
2263,,,45.513107204928474,-114.53870062125416,"(-114.53870062125416, 45.513107204928474)"
2317,,,32.350115130994,-112.47876182232822,"(-112.47876182232822, 32.350115130994)"
2305,,,47.71496828331914,-98.977530969321,"(-98.977530969321, 47.71496828331914)"
2233,,,30.18679374229898,-96.3519696908051,"(-96.3519696908051, 30.18679374229898)"
2361,,,43.3242502359352,-75.14509736919524,"(-75.14509736919524, 43.3242502359352)"
2409,,,38.26638929491823,-82.14685240322848,"(-82.14685240322848, 38.26638929491823)"
2360,,,38.69869423507596,-113.37174357396158,"(-113.37174357396158, 38.69869423507596)"
2262,,,35.36026217992773,-76.32987115398605,"(-76.32987115398605, 35.36026217992773)"
2298,,,38.50070040057385,-85.0270531009841,"(-85.0270531009841, 38.50070040057385)"
2309,,,47.5416568261178,-115.41574598522061,"(-115.41574598522061, 47.5416568261178)"
2328,,,43.80502485585659,-112.00402725221724,"(-112.00402725221724, 43.80502485585659)"
2369,,,42.190964859120676,-91.30254137147722,"(-91.30254137147722, 42.190964859120676)"
2238,,,46.35199289034716,-104.24465082901769,"(-104.24465082901769, 46.35199289034716)"
2236,,,29.602876791401023,-102.85919424763945,"(-102.85919424763945, 29.602876791401023)"
2237,,,40.46931207530862,-116.04844900002617,"(-116.04844900002617, 40.46931207530862)"
2291,,,39.16820316918084,-86.35829615874633,"(-86.35829615874633, 39.16820316918084)"
2368,,,43.175279996684324,-97.57289376112114,"(-97.57289376112114, 43.175279996684324)"
2285,,,41.37856194637254,-73.84203935442412,"(-73.84203935442412, 41.37856194637254)"
2239,,,40.62417494652926,-92.69794573807721,"(-92.69794573807721, 40.62417494652926)"
2313,,,34.44605692109566,-95.27597142947587,"(-95.27597142947587, 34.44605692109566)"
2325,,,36.87795799177314,-102.02821403810438,"(-102.02821403810438, 36.87795799177314)"
2240,,,30.608326413996704,-100.90681374159863,"(-100.90681374159863, 30.608326413996704)"
2366,,,43.47299934770396,-102.38845602500501,"(-102.38845602500501, 43.47299934770396)"
2242,,,47.420792399902346,-122.09697283978716,"(-122.09697283978716, 47.420792399902346)"
2241,,,46.536568196765266,-103.08381753371259,"(-103.08381753371259, 46.536568196765266)"
4507,,,31.537293350127864,-89.9588791640108,"(-89.9588791640108, 31.537293350127864)"
4631,,,35.27543769540091,-116.93255832531102,"(-116.93255832531102, 35.27543769540091)"
2249,,,38.98859803492167,-84.040243935778,"(-84.040243935778, 38.98859803492167)"
2310,,,46.13948258600499,-97.77075947122742,"(-97.77075947122742, 46.13948258600499)"
2355,,,31.252974239116632,-87.93781920137793,"(-87.93781920137793, 31.252974239116632)"
2243,,,36.788604518034774,-117.1883837053771,"(-117.1883837053771, 36.788604518034774)"
2335,,,32.25559190686056,-82.11847391831685,"(-82.11847391831685, 32.25559190686056)"
2315,,,35.101200907176974,-88.20198430645269,"(-88.20198430645269, 35.101200907176974)"
2245,,,47.7087418401257,-104.31662644421671,"(-104.31662644421671, 47.7087418401257)"
2421,,,46.67630640877847,-92.34916005009995,"(-92.34916005009995, 46.67630640877847)"
2308,,,36.372526204750805,-84.6875553974241,"(-84.6875553974241, 36.372526204750805)"
2246,,,47.304185294403624,-110.35217934503933,"(-110.35217934503933, 47.304185294403624)"
2388,,,37.044360994413566,-88.91272402808606,"(-88.91272402808606, 37.044360994413566)"
2420,,,35.17652342881383,-102.51913873858872,"(-102.51913873858872, 35.17652342881383)"
2256,,,41.88231528549211,-117.21244581336794,"(-117.21244581336794, 41.88231528549211)"
2247,,,39.89503376009396,-103.07934384380164,"(-103.07934384380164, 39.89503376009396)"
2386,,,35.478321442039714,-95.48667303980255,"(-95.48667303980255, 35.478321442039714)"
2248,,,41.49205678891366,-77.88696052338184,"(-77.88696052338184, 41.49205678891366)"
2250,,,36.184804383994916,-84.07710056773064,"(-84.07710056773064, 36.184804383994916)"
4535,,,46.29814110769409,-110.84540818575881,"(-110.84540818575881, 46.29814110769409)"
4536,,,39.61881098300674,-78.46755371668726,"(-78.46755371668726, 39.61881098300674)"
2251,,,38.76108562207395,-102.50584991375604,"(-102.50584991375604, 38.76108562207395)"
2252,,,43.40626227272482,-113.78553126716032,"(-113.78553126716032, 43.40626227272482)"
2253,,,38.442141690956205,-122.86746236839414,"(-122.86746236839414, 38.442141690956205)"
4573,,,46.587934004686325,-69.04420215924878,"(-69.04420215924878, 46.587934004686325)"
4652,,,33.737375958669006,-90.86969613661691,"(-90.86969613661691, 33.737375958669006)"
2311,,,29.785554953720172,-97.16766062055886,"(-97.16766062055886, 29.785554953720172)"
2281,,,41.8843438982658,-117.40979476276979,"(-117.40979476276979, 41.8843438982658)"
2254,,,43.087617588975355,-123.80438191074857,"(-123.80438191074857, 43.087617588975355)"
2379,,,38.38931456894788,-119.69459843294626,"(-119.69459843294626, 38.38931456894788)"
2292,,,47.978359304060014,-118.29466959831564,"(-118.29466959831564, 47.978359304060014)"
2255,,,39.38937841011951,-110.89731825976523,"(-110.89731825976523, 39.38937841011951)"
2327,,,34.67478069014686,-83.56154482181464,"(-83.56154482181464, 34.67478069014686)"
2303,,,28.88959475319783,-98.08154998815805,"(-98.08154998815805, 28.88959475319783)"
2257,,,40.46991576955187,-79.71261678336799,"(-79.71261678336799, 40.46991576955187)"
2407,,,38.84823117967625,-115.43981428194611,"(-115.43981428194611, 38.84823117967625)"
2258,,,48.830601350688816,-99.83078855196297,"(-99.83078855196297, 48.830601350688816)"
2259,,,38.67568665289595,-105.15377289581446,"(-105.15377289581446, 38.67568665289595)"
2260,,,34.159288585443846,-111.41221289198397,"(-111.41221289198397, 34.159288585443846)"
2364,,,44.876318204914924,-71.7797110246027,"(-71.7797110246027, 44.876318204914924)"
2306,,,37.220552468368204,-108.09118653822665,"(-108.09118653822665, 37.220552468368204)"
2264,,,37.18658462873989,-107.9188300249637,"(-107.9188300249637, 37.18658462873989)"
2286,,,45.906994996350576,-107.29655302879611,"(-107.29655302879611, 45.906994996350576)"
2265,,,40.55968081270304,-77.42425034890559,"(-77.42425034890559, 40.55968081270304)"
4854,,,37.479035914537064,-82.03566181787593,"(-82.03566181787593, 37.479035914537064)"
2272,,,44.56762603938328,-120.84758046840902,"(-120.84758046840902, 44.56762603938328)"
2266,,,42.219728703519436,-104.83751613958587,"(-104.83751613958587, 42.219728703519436)"
2268,,,35.0559632547105,-83.14498855342319,"(-83.14498855342319, 35.0559632547105)"
2267,,,43.952584677777665,-74.90986458741534,"(-74.90986458741534, 43.952584677777665)"
2269,,,37.17213870204999,-83.91542676046953,"(-83.91542676046953, 37.17213870204999)"
2270,,,38.362194979696035,-88.84688616398327,"(-88.84688616398327, 38.362194979696035)"
2333,,,25.62862991460877,-80.9593138996656,"(-80.9593138996656, 25.62862991460877)"
2381,,,32.887224765941774,-114.71253044261587,"(-114.71253044261587, 32.887224765941774)"
2271,,,39.1434467075366,-96.64530709943027,"(-96.64530709943027, 39.1434467075366)"
2416,,,37.8068880489869,-97.26667494962808,"(-97.26667494962808, 37.8068880489869)"
2334,,,34.695589347292966,-109.43373587354101,"(-109.43373587354101, 34.695589347292966)"
2275,,,31.348608683547532,-108.22811545351533,"(-108.22811545351533, 31.348608683547532)"
2273,,,40.78123822217738,-112.13130218726357,"(-112.13130218726357, 40.78123822217738)"
2274,,,41.03929224872077,-79.15029398991373,"(-79.15029398991373, 41.03929224872077)"
2372,,,47.31234009548841,-117.77034440603732,"(-117.77034440603732, 47.31234009548841)"
2277,,,40.150994341598164,-84.05433236559271,"(-84.05433236559271, 40.150994341598164)"
2276,,,38.08370703475838,-101.11181095271334,"(-101.11181095271334, 38.08370703475838)"
2290,,,36.25575083402473,-83.26189493535546,"(-83.26189493535546, 36.25575083402473)"
2389,,,34.97123959800951,-88.14580028974024,"(-88.14580028974024, 34.97123959800951)"
2320,,,34.19775150350029,-82.16160178546563,"(-82.16160178546563, 34.19775150350029)"
2278,,,48.22210130449401,-102.97869450071212,"(-102.97869450071212, 48.22210130449401)"
2371,,,45.28443757324026,-105.63206328898191,"(-105.63206328898191, 45.28443757324026)"
2279,,,44.71823940658626,-116.97314847453094,"(-116.97314847453094, 44.71823940658626)"
2284,,,27.823676414122176,-99.57587564270851,"(-99.57587564270851, 27.823676414122176)"
2280,,,30.069342845811693,-94.18276758661956,"(-94.18276758661956, 30.069342845811693)"
2336,,,42.14379746854514,-120.39430976848948,"(-120.39430976848948, 42.14379746854514)"
2302,,,38.91402618499234,-88.44907380146304,"(-88.44907380146304, 38.91402618499234)"
2375,,,34.58301998363046,-107.55413992055149,"(-107.55413992055149, 34.58301998363046)"
2331,,,39.57992990339988,-89.47183368939466,"(-89.47183368939466, 39.57992990339988)"
2392,,,43.82075423835744,-72.15430381278918,"(-72.15430381278918, 43.82075423835744)"
2287,,,37.96823701686664,-112.94733107454381,"(-112.94733107454381, 37.96823701686664)"
2316,,,41.23152699192205,-87.83358419781459,"(-87.83358419781459, 41.23152699192205)"
2341,,,41.68147914464606,-103.24962798745375,"(-103.24962798745375, 41.68147914464606)"
2289,,,44.94924253516537,-85.73705603130198,"(-85.73705603130198, 44.94924253516537)"
2377,,,32.71341902830658,-90.20592261612094,"(-90.20592261612094, 32.71341902830658)"
2348,,,39.05548568209852,-84.43871000354646,"(-84.43871000354646, 39.05548568209852)"
2293,,,44.83475108515374,-115.53128627788138,"(-115.53128627788138, 44.83475108515374)"
2367,,,40.85374011381893,-89.39855452918661,"(-89.39855452918661, 40.85374011381893)"
2294,,,39.379026549786026,-82.59410578835028,"(-82.59410578835028, 39.379026549786026)"
2296,,,40.96903034993943,-91.76494952195972,"(-91.76494952195972, 40.96903034993943)"
2297,,,34.98218082469775,-117.38059277929976,"(-117.38059277929976, 34.98218082469775)"
2343,,,48.01189598190572,-118.20212363445154,"(-118.20212363445154, 48.01189598190572)"
2300,,,38.31037292496023,-110.91834501901891,"(-110.91834501901891, 38.31037292496023)"
2299,,,34.385443916194156,-112.99173538193352,"(-112.99173538193352, 34.385443916194156)"
2301,,,48.28464156350552,-94.15434248672429,"(-94.15434248672429, 48.28464156350552)"
2354,,,46.06426905483717,-94.08447955300973,"(-94.08447955300973, 46.06426905483717)"
2408,,,35.7047607798668,-102.86094768098516,"(-102.86094768098516, 35.7047607798668)"
2330,,,36.42169527374265,-100.22310977420301,"(-100.22310977420301, 36.42169527374265)"
2415,,,47.02922422343864,-100.75567840073995,"(-100.75567840073995, 47.02922422343864)"
4837,,,37.69797954793311,-97.25097542834337,"(-97.25097542834337, 37.69797954793311)"
2318,,,40.776838212931935,-90.04365044963089,"(-90.04365044963089, 40.776838212931935)"
2319,,,48.54129625719424,-106.23238673018889,"(-106.23238673018889, 48.54129625719424)"
2322,,,38.759538248618846,-101.03778902905577,"(-101.03778902905577, 38.759538248618846)"
2323,,,35.697659825565,-118.73797964113032,"(-118.73797964113032, 35.697659825565)"
2324,,,34.4520908902752,-83.41144862019357,"(-83.41144862019357, 34.4520908902752)"
2358,,,31.498493309777665,-95.28477142570233,"(-95.28477142570233, 31.498493309777665)"
2406,,,47.02067155949169,-93.14955882535301,"(-93.14955882535301, 47.02067155949169)"
2329,,,32.11636423983487,-95.00553611187073,"(-95.00553611187073, 32.11636423983487)"
2326,,,32.71578220917882,-116.73249524777341,"(-116.73249524777341, 32.71578220917882)"
2352,,,31.567827884844395,-95.343629986298,"(-95.343629986298, 31.567827884844395)"
2380,,,30.89754775476913,-84.30709795057633,"(-84.30709795057633, 30.89754775476913)"
2349,,,38.84242088513906,-87.49433333196524,"(-87.49433333196524, 38.84242088513906)"
2338,,,45.7161106720116,-119.93556096401662,"(-119.93556096401662, 45.7161106720116)"
2374,,,45.0753389487826,-100.28945226386587,"(-100.28945226386587, 45.0753389487826)"
2337,,,35.4374207167465,-118.27239793633254,"(-118.27239793633254, 35.4374207167465)"
2339,,,42.62382422303795,-97.77001608919284,"(-97.77001608919284, 42.62382422303795)"
2419,,,44.72317821798963,-88.11376583927704,"(-88.11376583927704, 44.72317821798963)"
2363,,,33.64130630330778,-106.07909920533065,"(-106.07909920533065, 33.64130630330778)"
2340,,,46.64134176028146,-110.73462839418237,"(-110.73462839418237, 46.64134176028146)"
2401,,,36.80701488906222,-116.75386637538459,"(-116.75386637538459, 36.80701488906222)"
2342,,,45.1916819799614,-103.5440840016599,"(-103.5440840016599, 45.1916819799614)"
4035,,,36.61820991440939,-118.16510397305785,"(-118.16510397305785, 36.61820991440939)"
2353,,,41.88665285082216,-100.81900763114035,"(-100.81900763114035, 41.88665285082216)"
4634,,,46.85048601344752,-106.46472914829464,"(-106.46472914829464, 46.85048601344752)"
2356,,,43.774510142225054,-114.61223463497018,"(-114.61223463497018, 43.774510142225054)"
2362,,,41.65312877414267,-71.99328532622445,"(-71.99328532622445, 41.65312877414267)"
2365,,,40.214164539763104,-117.21611005036497,"(-117.21611005036497, 40.214164539763104)"
4859,,,40.86822817889616,-120.25613938478651,"(-120.25613938478651, 40.86822817889616)"
2378,,,45.55602886416399,-119.47276463406244,"(-119.47276463406244, 45.55602886416399)"
2384,,,40.01976570290395,-79.24219910176504,"(-79.24219910176504, 40.01976570290395)"
2385,,,46.14488450563184,-113.64032647106892,"(-113.64032647106892, 46.14488450563184)"
2395,,,40.17736442948291,-101.96685284850776,"(-101.96685284850776, 40.17736442948291)"
2398,,,41.29261722591275,-123.7006446269317,"(-123.7006446269317, 41.29261722591275)"
4660,,,48.22959747493551,-115.68182703647186,"(-115.68182703647186, 48.22959747493551)"
2394,,,46.77194934262809,-116.13939216585305,"(-116.13939216585305, 46.77194934262809)"
2391,,,38.9756760169113,-104.81743355464607,"(-104.81743355464607, 38.9756760169113)"
4849,,,38.30337699472905,-84.40546307860404,"(-84.40546307860404, 38.30337699472905)"
2399,,,39.05074400668675,-107.37674774308036,"(-107.37674774308036, 39.05074400668675)"
2400,,,37.25709349062274,-113.85864120372663,"(-113.85864120372663, 37.25709349062274)"
2410,,,42.48550284154431,-122.01031808755896,"(-122.01031808755896, 42.48550284154431)"
4552,,,37.88988155253289,-102.51738003290563,"(-102.51738003290563, 37.88988155253289)"
4632,,,39.48641844949608,-87.8892729955302,"(-87.8892729955302, 39.48641844949608)"
4649,,,36.619792208608715,-81.1932277682489,"(-81.1932277682489, 36.619792208608715)"
4749,,,42.252216080902,-110.52762786711776,"(-110.52762786711776, 42.252216080902)"
4753,,,44.198164611934715,-88.2969154448839,"(-88.2969154448839, 44.198164611934715)"
4695,,,31.157792329019784,-83.52214228874739,"(-83.52214228874739, 31.157792329019784)"
2422,,,45.11791623932194,-105.08171110991236,"(-105.08171110991236, 45.11791623932194)"
4491,,,35.66902508803564,-103.76481108968797,"(-103.76481108968797, 35.66902508803564)"
2423,,,46.16683958882363,-95.78542524240265,"(-95.78542524240265, 46.16683958882363)"
4563,,,46.14495329869554,-84.25631517409018,"(-84.25631517409018, 46.14495329869554)"
2425,,,41.7315019428556,-80.99848861706425,"(-80.99848861706425, 41.7315019428556)"
2424,,,41.11360375736856,-112.42437677887783,"(-112.42437677887783, 41.11360375736856)"
2459,,,32.991060521440545,-82.34389847068944,"(-82.34389847068944, 32.991060521440545)"
2519,,,37.2901840512527,-77.12530491178083,"(-77.12530491178083, 37.2901840512527)"
2485,,,41.027250081454724,-96.69076348395882,"(-96.69076348395882, 41.027250081454724)"
2655,,,34.527936176346714,-98.45463989362834,"(-98.45463989362834, 34.527936176346714)"
2729,,,44.45150936191921,-119.2460197333625,"(-119.2460197333625, 44.45150936191921)"
2427,,,39.86115500548528,-112.57529786393461,"(-112.57529786393461, 39.86115500548528)"
2730,,,31.431497193304203,-101.6458801906153,"(-101.6458801906153, 31.431497193304203)"
2489,,,45.65981911032955,-115.13301011034063,"(-115.13301011034063, 45.65981911032955)"
2428,,,47.038602463644025,-110.46207777870057,"(-110.46207777870057, 47.038602463644025)"
2586,,,43.799797571290746,-88.57081572406923,"(-88.57081572406923, 43.799797571290746)"
2656,,,35.40326527000069,-91.14924055304868,"(-91.14924055304868, 35.40326527000069)"
2545,,,43.693150230095185,-73.20994854191036,"(-73.20994854191036, 43.693150230095185)"
2429,,,33.78418099223799,-94.18497016468109,"(-94.18497016468109, 33.78418099223799)"
2617,,,35.12041600984797,-111.89882836636163,"(-111.89882836636163, 35.12041600984797)"
2595,,,31.921439944977777,-107.51124770688179,"(-107.51124770688179, 31.921439944977777)"
2430,,,37.437568008484035,-120.94456752869804,"(-120.94456752869804, 37.437568008484035)"
2432,,,43.56911232011065,-103.25105451758354,"(-103.25105451758354, 43.56911232011065)"
2431,,,41.32793749547121,-107.35619600355781,"(-107.35619600355781, 41.32793749547121)"
2816,,,40.35235508791017,-88.38148442329037,"(-88.38148442329037, 40.35235508791017)"
2590,,,35.99823852913014,-82.89203718511509,"(-82.89203718511509, 35.99823852913014)"
2578,,,37.96526881551363,-114.8119744767706,"(-114.8119744767706, 37.96526881551363)"
2433,,,38.841035355147085,-97.61315598553459,"(-97.61315598553459, 38.841035355147085)"
2661,,,29.92306481760242,-95.52304231848382,"(-95.52304231848382, 29.92306481760242)"
2436,,,48.30131009473575,-111.22364370053127,"(-111.22364370053127, 48.30131009473575)"
2434,,,43.145830755795586,-75.04774136632697,"(-75.04774136632697, 43.145830755795586)"
2471,,,39.060618510889896,-122.59245444517087,"(-122.59245444517087, 39.060618510889896)"
2524,,,36.76142057369235,-88.0754264851621,"(-88.0754264851621, 36.76142057369235)"
2588,,,34.84035181153189,-82.90968627613873,"(-82.90968627613873, 34.84035181153189)"
2619,,,41.22714082474571,-94.83530745523939,"(-94.83530745523939, 41.22714082474571)"
2623,,,33.97155220795896,-81.1938683952589,"(-81.1938683952589, 33.97155220795896)"
2624,,,34.016738558025494,-111.7984837759347,"(-111.7984837759347, 34.016738558025494)"
2662,,,41.03990781357742,-88.73887605992991,"(-88.73887605992991, 41.03990781357742)"
2668,,,32.102830676140776,-92.80885043701596,"(-92.80885043701596, 32.102830676140776)"
2698,,,40.39638073866048,-110.49662841727498,"(-110.49662841727498, 40.39638073866048)"
2701,,,36.49494557876519,-85.17301331082656,"(-85.17301331082656, 36.49494557876519)"
2702,,,48.91592989230267,-112.31798348747766,"(-112.31798348747766, 48.91592989230267)"
2490,,,36.2572231111771,-114.39070190056086,"(-114.39070190056086, 36.2572231111771)"
2435,,,39.150134551841376,-113.84206935389996,"(-113.84206935389996, 39.150134551841376)"
2638,,,36.71011978060712,-97.72978920156157,"(-97.72978920156157, 36.71011978060712)"
2670,,,36.33435511928928,-90.5322476916907,"(-90.5322476916907, 36.33435511928928)"
2672,,,35.172001081491004,-111.95541536435489,"(-111.95541536435489, 35.172001081491004)"
2439,,,40.64917145849404,-116.29946648144843,"(-116.29946648144843, 40.64917145849404)"
2437,,,47.86267264082946,-112.52599947823502,"(-112.52599947823502, 47.86267264082946)"
2438,,,38.72762552992747,-108.34398887173742,"(-108.34398887173742, 38.72762552992747)"
2449,,,34.887964782194715,-89.11263422533918,"(-89.11263422533918, 34.887964782194715)"
2529,,,45.74189076983794,-98.89519576674856,"(-98.89519576674856, 45.74189076983794)"
2596,,,27.866819977134668,-81.22288883731225,"(-81.22288883731225, 27.866819977134668)"
2631,,,38.83647692639667,-93.45021016548404,"(-93.45021016548404, 38.83647692639667)"
2633,,,48.52580241775629,-118.81131475209669,"(-118.81131475209669, 48.52580241775629)"
2639,,,32.65719166081268,-94.25163406655284,"(-94.25163406655284, 32.65719166081268)"
2682,,,43.08688406973418,-108.80953501266633,"(-108.80953501266633, 43.08688406973418)"
2683,,,42.891716622066895,-104.94396484605151,"(-104.94396484605151, 42.891716622066895)"
2885,,,30.525385702914132,-98.5006042752716,"(-98.5006042752716, 30.525385702914132)"
2991,,,39.691290133032375,-77.94684509436411,"(-77.94684509436411, 39.691290133032375)"
4129,,,38.65107339034845,-82.05199901032148,"(-82.05199901032148, 38.65107339034845)"
2440,,,39.001689469038524,-100.89302786604415,"(-100.89302786604415, 39.001689469038524)"
4148,,,29.358766341410536,-98.04395970876769,"(-98.04395970876769, 29.358766341410536)"
2443,,,48.850533547227315,-120.28991159810634,"(-120.28991159810634, 48.850533547227315)"
2441,,,47.05398014145538,-94.76981735503671,"(-94.76981735503671, 47.05398014145538)"
2442,,,35.43853664277315,-77.06328453510001,"(-77.06328453510001, 35.43853664277315)"
2521,,,48.018843961566205,-96.03390125203458,"(-96.03390125203458, 48.018843961566205)"
2616,,,27.853441414475782,-97.05581659135942,"(-97.05581659135942, 27.853441414475782)"
2627,,,34.679506392672366,-97.55030443637146,"(-97.55030443637146, 34.679506392672366)"
2681,,,32.89721136627139,-86.46115426827308,"(-86.46115426827308, 32.89721136627139)"
2444,,,34.0860227516067,-114.5016069922668,"(-114.5016069922668, 34.0860227516067)"
2685,,,41.23891061088956,-96.65220442172388,"(-96.65220442172388, 41.23891061088956)"
2707,,,48.48164030860872,-112.81264296449926,"(-112.81264296449926, 48.48164030860872)"
2956,,,37.795054853676625,-120.12144764375913,"(-120.12144764375913, 37.795054853676625)"
3094,,,39.715065239898635,-80.96171042845694,"(-80.96171042845694, 39.715065239898635)"
2604,,,40.26910840334408,-91.6461912989795,"(-91.6461912989795, 40.26910840334408)"
2445,,,35.44603257643445,-88.16593731211763,"(-88.16593731211763, 35.44603257643445)"
2708,,,35.29816468728721,-110.72912192976527,"(-110.72912192976527, 35.29816468728721)"
2502,,,34.50166103295633,-112.63855984419531,"(-112.63855984419531, 34.50166103295633)"
2446,,,35.07892962923576,-94.8870649970151,"(-94.8870649970151, 35.07892962923576)"
2559,,,42.847174591979694,-94.22880194891073,"(-94.22880194891073, 42.847174591979694)"
3206,,,37.47504313339128,-114.96614548751337,"(-114.96614548751337, 37.47504313339128)"
2457,,,43.43802972969834,-114.13358982019963,"(-114.13358982019963, 43.43802972969834)"
2793,,,45.45002359481264,-111.60066177284162,"(-111.60066177284162, 45.45002359481264)"
2814,,,40.20443047909544,-109.43971752436657,"(-109.43971752436657, 40.20443047909544)"
2967,,,42.2753910813626,-75.9657776437271,"(-75.9657776437271, 42.2753910813626)"
2448,,,38.78948202558081,-90.38811201200296,"(-90.38811201200296, 38.78948202558081)"
2597,,,43.9985074243594,-110.86987423753418,"(-110.86987423753418, 43.9985074243594)"
2687,,,35.574645562864035,-101.97847535728692,"(-101.97847535728692, 35.574645562864035)"
3189,,,41.98436920912419,-108.32180031544324,"(-108.32180031544324, 41.98436920912419)"
2451,,,37.294869201362445,-89.33809737122006,"(-89.33809737122006, 37.294869201362445)"
2450,,,47.648445333766844,-93.408011956923,"(-93.408011956923, 47.648445333766844)"
2576,,,32.631250950142814,-81.48153285045225,"(-81.48153285045225, 32.631250950142814)"
2717,,,36.749984526809385,-82.01229558195962,"(-82.01229558195962, 36.749984526809385)"
2719,,,36.800479583353194,-91.92971935062661,"(-91.92971935062661, 36.800479583353194)"
3043,,,40.74549266855553,-116.71372781282876,"(-116.71372781282876, 40.74549266855553)"
2551,,,41.47326618513068,-104.27257439447084,"(-104.27257439447084, 41.47326618513068)"
2452,,,37.87373364143847,-107.98640255432053,"(-107.98640255432053, 37.87373364143847)"
2561,,,43.22007965531289,-73.55215074431106,"(-73.55215074431106, 43.22007965531289)"
2694,,,40.1105148197817,-120.5108286093573,"(-120.5108286093573, 40.1105148197817)"
2454,,,41.79215391848392,-105.49835180158506,"(-105.49835180158506, 41.79215391848392)"
2453,,,34.80977615232239,-101.57520759474079,"(-101.57520759474079, 34.80977615232239)"
2560,,,30.685594306736654,-105.00386474871301,"(-105.00386474871301, 30.685594306736654)"
2697,,,38.3960170178085,-122.45734690196309,"(-122.45734690196309, 38.3960170178085)"
2709,,,34.5182485518617,-79.357586713539,"(-79.357586713539, 34.5182485518617)"
2455,,,47.948156504913776,-96.01352865318384,"(-96.01352865318384, 47.948156504913776)"
2838,,,47.45712314363203,-115.15738247798899,"(-115.15738247798899, 47.45712314363203)"
3105,,,39.09825662854972,-94.59369730528262,"(-94.59369730528262, 39.09825662854972)"
3228,,,35.22247754019819,-79.60378146290878,"(-79.60378146290878, 35.22247754019819)"
2458,,,40.36141426658937,-116.45855820375755,"(-116.45855820375755, 40.36141426658937)"
2456,,,40.31595793235393,-87.51156766017505,"(-87.51156766017505, 40.31595793235393)"
2930,,,38.4873069138498,-111.75286104116054,"(-111.75286104116054, 38.4873069138498)"
3004,,,30.847859384743927,-93.62140381808172,"(-93.62140381808172, 30.847859384743927)"
3011,,,36.28753948573206,-76.53191794581434,"(-76.53191794581434, 36.28753948573206)"
2487,,,29.783073026925983,-99.49633157252669,"(-99.49633157252669, 29.783073026925983)"
2525,,,39.75569704404427,-96.89925984753754,"(-96.89925984753754, 39.75569704404427)"
2593,,,38.85966391383004,-114.66106864625381,"(-114.66106864625381, 38.85966391383004)"
2677,,,36.77396962390475,-112.60704407107255,"(-112.60704407107255, 36.77396962390475)"
2703,,,32.01636787410678,-111.14682159548403,"(-111.14682159548403, 32.01636787410678)"
2558,,,36.77727457393,-101.58327630599003,"(-101.58327630599003, 36.77727457393)"
2591,,,37.175942709884424,-83.94502633467908,"(-83.94502633467908, 37.175942709884424)"
2599,,,38.911224903694716,-101.23038046453739,"(-101.23038046453739, 38.911224903694716)"
2461,,,30.943358508096367,-98.26086557672376,"(-98.26086557672376, 30.943358508096367)"
2460,,,32.84384886425546,-88.60842967717882,"(-88.60842967717882, 32.84384886425546)"
2463,,,46.32744775234616,-88.87541045007632,"(-88.87541045007632, 46.32744775234616)"
2462,,,39.44863788806628,-89.15265914876207,"(-89.15265914876207, 39.44863788806628)"
2654,,,44.809369542632936,-116.50755197766786,"(-116.50755197766786, 44.809369542632936)"
2486,,,31.187584668224403,-99.51282283354598,"(-99.51282283354598, 31.187584668224403)"
2464,,,36.89882237329588,-78.90380795345112,"(-78.90380795345112, 36.89882237329588)"
2712,,,36.18190701383915,-120.84040853010676,"(-120.84040853010676, 36.18190701383915)"
2713,,,35.41510458439765,-103.81136166403874,"(-103.81136166403874, 35.41510458439765)"
2716,,,39.26152634993128,-122.74890586812536,"(-122.74890586812536, 39.26152634993128)"
2465,,,44.317142464392504,-96.1036000042627,"(-96.1036000042627, 44.317142464392504)"
2939,,,42.31480469284359,-93.65822157661842,"(-93.65822157661842, 42.31480469284359)"
3244,,,45.315893801025936,-88.18552617906587,"(-88.18552617906587, 45.315893801025936)"
3279,,,34.90744485719668,-118.46655010067528,"(-118.46655010067528, 34.90744485719668)"
2466,,,36.50694032108839,-90.37280792328636,"(-90.37280792328636, 36.50694032108839)"
2467,,,43.16906274672598,-73.68184142825578,"(-73.68184142825578, 43.16906274672598)"
2527,,,39.085184359252345,-88.30761425569476,"(-88.30761425569476, 39.085184359252345)"
